timestamp,temperature,humidity,current,rpm,vibration,status
20-04-35,32.0,37.0,0.0,5685.0,2.461,anomaly
20-04-40,32.0,37.0,0.234,5640.0,2.407,normal
20-04-45,32.0,37.0,0.321,5865.0,2.415,normal
20-04-50,32.0,37.0,0.395,9165.0,2.416,normal
20-04-55,32.0,37.0,1.65,8955.0,2.409,anomaly
20-05-01,32.0,37.0,0.178,8490.0,2.42,normal
20-05-06,32.0,37.0,1.676,11985.0,2.401,anomaly
20-05-11,32.0,37.0,0.069,255.0,2.408,anomaly
20-05-16,32.0,37.0,0.056,0.0,2.401,anomaly
20-05-22,32.0,37.0,0.0,0.0,2.386,anomaly
20-05-27,32.0,37.0,0.056,0.0,2.396,anomaly
20-05-33,32.0,37.0,0.0,0.0,2.391,anomaly
20-06-13,32.0,37.0,0.095,8610.0,2.403,normal
20-06-19,32.0,36.0,0.138,4770.0,2.375,normal
20-06-25,32.0,36.0,0.208,4560.0,2.393,normal
20-06-30,32.0,36.0,0.352,4740.0,2.407,anomaly
20-06-36,32.0,36.0,0.051,4995.0,2.365,normal
20-06-41,32.0,36.0,0.321,5055.0,2.421,anomaly
20-06-48,32.0,36.0,0.165,5505.0,2.417,normal
20-06-54,32.0,36.0,0.199,5715.0,2.395,normal
20-07-00,32.0,36.0,0.404,5880.0,2.401,normal
20-07-05,32.0,36.0,0.165,6015.0,2.396,normal
20-07-12,32.0,36.0,0.069,7125.0,2.413,normal
20-07-18,32.0,35.0,0.618,7440.0,2.434,anomaly
20-07-24,32.0,35.0,0.422,6660.0,2.413,anomaly
20-07-29,32.0,35.0,0.513,6750.0,2.394,normal
20-07-34,32.0,35.0,0.077,6495.0,2.433,normal
20-07-39,32.0,35.0,0.522,6405.0,2.394,anomaly
20-07-45,32.0,35.0,0.321,6510.0,2.415,normal
20-07-50,32.0,35.0,0.217,6555.0,2.378,normal
20-07-55,32.0,35.0,0.23,6030.0,2.347,normal
20-08-01,32.0,35.0,0.535,5355.0,2.419,anomaly
20-08-06,32.0,35.0,0.173,4530.0,2.397,normal
20-08-12,32.0,35.0,0.156,4530.0,2.385,normal
20-08-17,32.0,35.0,0.056,4575.0,2.383,normal
20-08-23,32.0,35.0,0.339,4425.0,2.401,anomaly
20-08-28,32.0,35.0,0.0,4470.0,2.404,normal
20-08-33,32.0,35.0,0.051,4515.0,2.371,normal
20-08-39,32.0,35.0,0.247,4440.0,2.393,normal
20-08-44,32.0,35.0,0.095,4410.0,2.383,normal
20-08-49,32.0,35.0,0.147,4455.0,2.401,normal
20-08-54,32.0,35.0,0.256,4530.0,2.381,normal
20-09-00,32.0,35.0,0.234,4455.0,2.388,normal
20-09-05,32.0,35.0,0.217,4620.0,2.403,normal
20-09-10,32.0,35.0,0.0,4515.0,2.348,normal
